,tail_id,score,tail_label,in_validation,in_testing
209,209,-4.157931804656982,Q108928644,False,False
376,376,-4.2197489738464355,Q12479,False,False
323,323,-4.238405227661133,Q116964936,False,False
979,979,-4.250450611114502,Q395,False,False
1135,1135,-4.2629828453063965,Q580427,False,False
326,326,-4.27072811126709,Q116964941,False,False
1227,1227,-4.277172565460205,Q6723726,False,False
1185,1185,-4.281744956970215,Q63085353,False,False
1380,1380,-4.2824296951293945,Q831390,False,False
258,258,-4.28371000289917,Q113495219,False,False
1233,1233,-4.2912983894348145,Q682496,False,False
358,358,-4.296703815460205,Q1192971,False,False
1167,1167,-4.305459499359131,Q621184,False,False
250,250,-4.3070220947265625,Q1130645,False,False
1472,1472,-4.307827472686768,Q96253971,False,False
190,190,-4.316194534301758,Q107381460,False,False
237,237,-4.320371150970459,Q112162285,False,False
508,508,-4.323200225830078,Q16965428,False,False
1132,1132,-4.323359966278076,Q575650,False,False
814,814,-4.324700355529785,Q2695280,False,False
1042,1042,-4.3282246589660645,Q47607,False,False
321,321,-4.329506874084473,Q116964934,False,False
1067,1067,-4.3334856033325195,Q496946,False,False
919,919,-4.33719539642334,Q334384,False,False
630,630,-4.341952800750732,Q1914636,False,False
1485,1485,-4.342390060424805,Q989016,False,False
1088,1088,-4.3442463874816895,Q5227393,False,False
1322,1322,-4.345191955566406,Q764810,False,False
1113,1113,-4.346589088439941,Q5514059,False,False
867,867,-4.346764087677002,Q2914952,False,False
498,498,-4.351840496063232,Q165436,False,False
1462,1462,-4.35335636138916,Q95,False,False
1030,1030,-4.353407859802246,Q4671286,False,False
1096,1096,-4.353761672973633,Q52990223,False,False
1008,1008,-4.360953330993652,Q4391903,False,False
858,858,-4.3621439933776855,Q28874898,False,False
541,541,-4.363446235656738,Q175869,False,False
1119,1119,-4.364861011505127,Q558331,False,False
601,601,-4.365701198577881,Q187787,False,False
698,698,-4.3670525550842285,Q2086703,False,False
1305,1305,-4.368005275726318,Q751436,False,False
245,245,-4.369381904602051,Q11288,False,False
1296,1296,-4.370244979858398,Q7427918,False,False
147,147,-4.374995231628418,Q105857730,False,False
234,234,-4.377496242523193,Q11214,False,False
1363,1363,-4.378236293792725,Q8226474,False,False
91,91,-4.379261016845703,Q1049183,False,False
961,961,-4.3800764083862305,Q374814,False,False
