,tail_id,score,tail_label,in_validation,in_testing
1467,1467,95.31230163574219,Q95726734,False,False
1111,1111,85.55772399902344,Q55080113,False,False
685,685,83.9530029296875,Q206904,False,False
831,831,81.44646453857422,Q278425,False,False
1031,1031,80.63735961914062,Q467252,False,False
1102,1102,77.35159301757812,Q53756006,False,False
740,740,75.43830871582031,Q22277430,False,False
1106,1106,74.48863983154297,Q54276825,False,False
832,832,69.76067352294922,Q27948,False,False
516,516,67.17788696289062,Q17068357,False,False
396,396,65.45793151855469,Q12894677,False,False
1407,1407,64.59054565429688,Q8548779,False,False
1267,1267,64.53007507324219,Q7217021,False,False
435,435,64.52189636230469,Q1394144,False,False
895,895,63.40259552001953,Q309100,False,False
1133,1133,63.34291458129883,Q57655560,False,False
1167,1167,63.14106750488281,Q621184,False,False
346,346,62.37508010864258,Q118155,False,False
283,283,61.669071197509766,Q1156474,False,False
888,888,61.41010284423828,Q30640394,False,False
433,433,61.37166976928711,Q1378470,False,False
591,591,60.92594909667969,Q186290,False,False
1433,1433,60.54844284057617,Q8811,False,False
1128,1128,60.07730484008789,Q568742,False,False
1068,1068,59.81148147583008,Q500669,False,False
575,575,59.615074157714844,Q183197,False,False
544,544,59.2573356628418,Q1760641,False,False
802,802,58.96882247924805,Q2555816,False,False
559,559,58.82366180419922,Q177929,False,False
677,677,58.40541458129883,Q2041543,False,False
631,631,58.00970458984375,Q192161,False,False
1185,1185,57.901458740234375,Q63085353,False,False
670,670,57.734901428222656,Q20087905,False,False
655,655,57.62906265258789,Q194919,False,False
108,108,57.44674301147461,Q105606338,False,False
909,909,57.274871826171875,Q327069,False,False
328,328,57.18174743652344,Q116964943,False,False
51,51,56.87135696411133,P571,False,False
1306,1306,56.83790588378906,Q751443,False,False
763,763,56.37430191040039,Q2348,False,False
37,37,55.69697570800781,P3753,False,False
569,569,55.69550323486328,Q181156,False,False
668,668,55.21232604980469,Q2005,False,False
1431,1431,54.831504821777344,Q879969,False,False
644,644,54.64352035522461,Q193351,False,False
547,547,54.056602478027344,Q176623,False,False
99,99,53.8778076171875,Q1053064,False,False
588,588,53.60231399536133,Q1860,False,False
897,897,53.057369232177734,Q3115587,False,False
11,11,52.3413200378418,P144,False,False
467,467,52.044334411621094,Q1505415,False,False
1233,1233,51.99139404296875,Q682496,False,False
