,tail_id,score,tail_label,in_validation,in_testing
1086,1086,-4.58241081237793,Q47607,False,False
1514,1514,-6.484898090362549,Q9135,False,False
546,546,-6.81672477722168,Q173212,False,False
1451,1451,-6.891813278198242,Q8366,False,False
604,604,-7.103347301483154,Q185612,False,False
553,553,-7.1634440422058105,Q175263,False,False
78,78,-7.24466609954834,Q1034415,False,False
1085,1085,-7.257508277893066,Q47506,False,False
1041,1041,-7.266153812408447,Q42848,False,False
751,751,-7.2673821449279785,Q216601,False,False
1283,1283,-7.359001159667969,Q68,False,False
346,346,-7.376969337463379,Q117801,False,False
576,576,-7.420166015625,Q179310,False,False
744,744,-7.431095600128174,Q214526,False,False
760,760,-7.433930397033691,Q219320,False,False
655,655,-7.4532318115234375,Q192588,False,False
1142,1142,-7.470522403717041,Q5300,False,False
867,867,-7.4949140548706055,Q27948,False,False
916,916,-7.508049011230469,Q30267,False,False
1410,1410,-7.509521484375,Q80993,False,False
1242,1242,-7.529170513153076,Q638608,False,False
640,640,-7.5294342041015625,Q189900,False,False
1091,1091,-7.563061714172363,Q4778968,False,False
1291,1291,-7.567760467529297,Q7003418,False,False
492,492,-7.571881294250488,Q15855099,False,False
404,404,-7.581402778625488,Q1301371,False,False
745,745,-7.583309173583984,Q215206,False,False
292,292,-7.585546016693115,Q11660,False,False
705,705,-7.587543964385986,Q205084,False,False
584,584,-7.594821929931641,Q180634,False,False
1016,1016,-7.595485210418701,Q388,False,False
943,943,-7.609929084777832,Q3251801,False,False
1454,1454,-7.626907825469971,Q840540,False,False
508,508,-7.629554271697998,Q165194,False,False
788,788,-7.67384147644043,Q2321565,False,False
510,510,-7.677224159240723,Q165436,False,False
1473,1473,-7.715096473693848,Q854531,False,False
386,386,-7.716007709503174,Q1254373,False,False
662,662,-7.7360382080078125,Q193076,False,False
1459,1459,-7.75067663192749,Q844718,False,False
1401,1401,-7.755614757537842,Q79872,False,False
116,116,-7.768509864807129,Q105849677,False,False
773,773,-7.770704746246338,Q224055,False,False
599,599,-7.780649662017822,Q184609,False,False
1337,1337,-7.783156394958496,Q730920,False,False
84,84,-7.798647880554199,Q104659521,False,False
1352,1352,-7.804147243499756,Q74304,False,False
142,142,-7.828608512878418,Q105850519,False,False
121,121,-7.833437919616699,Q105849742,False,False
765,765,-7.840888500213623,Q22073956,False,False
1461,1461,-7.854668140411377,Q845566,False,False
974,974,-7.862920761108398,Q3435924,False,False
902,902,-7.863926410675049,Q2914952,False,False
77,77,-7.8715386390686035,Q10336440,False,False
579,579,-7.876860618591309,Q17995793,False,False
410,410,-7.886195182800293,Q131476,False,False
368,368,-7.899940013885498,Q120208,False,False
233,233,-7.900123119354248,Q11205,False,False
1406,1406,-7.906560897827148,Q8078,False,False
1201,1201,-7.919528961181641,Q613299,False,False
890,890,-7.919580459594727,Q2878974,False,False
1258,1258,-7.921713829040527,Q6526225,False,False
1057,1057,-7.922876358032227,Q4462013,False,False
1347,1347,-7.927102088928223,Q7397,False,False
1437,1437,-7.929294586181641,Q827335,False,False
786,786,-7.933459281921387,Q23016184,False,False
95,95,-7.936217308044434,Q1051282,False,False
858,858,-7.94758939743042,Q272683,False,False
385,385,-7.9518327713012695,Q12525525,False,False
528,528,-7.952280521392822,Q170584,False,False
933,933,-7.954319000244141,Q3115587,False,False
452,452,-7.954977035522461,Q141488,False,False
993,993,-7.96451997756958,Q369472,False,False
1181,1181,-7.96535062789917,Q580427,False,False
1325,1325,-7.979684829711914,Q723897,False,False
1290,1290,-7.979800224304199,Q69883,False,False
1476,1476,-7.991064548492432,Q857102,False,False
966,966,-7.996143817901611,Q340,False,False
596,596,-8.00439167022705,Q18395344,False,False
954,954,-8.006036758422852,Q333464,False,False
1449,1449,-8.010619163513184,Q835922,False,False
47,47,-8.0128173828125,P4428,False,False
283,283,-8.024667739868164,Q115564437,False,False
1030,1030,-8.027032852172852,Q40672098,False,False
125,125,-8.027348518371582,Q105849895,False,False
433,433,-8.037322998046875,Q13636890,False,False
1421,1421,-8.04293441772461,Q816826,False,False
326,326,-8.047269821166992,Q116964936,False,False
1510,1510,-8.049076080322266,Q9038,False,False
654,654,-8.057666778564453,Q192521,False,False
1109,1109,-8.068422317504883,Q494756,False,False
511,511,-8.069193840026855,Q166142,False,False
1155,1155,-8.06955623626709,Q5482740,False,False
91,91,-8.070741653442383,Q1049183,False,False
963,963,-8.081332206726074,Q33742,False,False
161,161,-8.082172393798828,Q1064412,False,False
374,374,-8.087492942810059,Q12139612,False,False
1278,1278,-8.090418815612793,Q6752025,False,False
1423,1423,-8.094963073730469,Q818888,False,False
601,601,-8.09602165222168,Q184793,False,False
725,725,-8.098443984985352,Q2086703,False,False
642,642,-8.100813865661621,Q190087,False,False
1193,1193,-8.106294631958008,Q6015447,False,False
375,375,-8.11100959777832,Q121416,False,False
1530,1530,-8.112358093261719,Q9492,False,False
864,864,-8.113286972045898,Q275603,False,False
1018,1018,-8.113689422607422,Q395,False,False
706,706,-8.115509033203125,Q205446,False,False
1511,1511,-8.119833946228027,Q907375,False,False
650,650,-8.120355606079102,Q1914636,False,False
1462,1462,-8.12954330444336,Q845739,False,False
273,273,-8.129913330078125,Q11476,False,False
139,139,-8.130224227905273,Q105850508,False,False
481,481,-8.133707046508789,Q15545584,False,False
384,384,-8.137365341186523,Q12503,False,False
163,163,-8.137860298156738,Q1066228,False,False
486,486,-8.142290115356445,Q1569697,False,False
781,781,-8.142437934875488,Q22725,False,False
413,413,-8.147905349731445,Q132364,False,False
1140,1140,-8.157245635986328,Q5297,False,False
67,67,-8.161459922790527,Q1003030,False,False
451,451,-8.16692066192627,Q1414548,False,False
1081,1081,-8.170592308044434,Q47146,False,False
1427,1427,-8.172667503356934,Q8226474,False,False
143,143,-8.174418449401855,Q105850575,False,False
1501,1501,-8.175664901733398,Q8811,False,False
1152,1152,-8.176680564880371,Q54277,False,False
668,668,-8.189467430114746,Q1936256,False,False
434,434,-8.194426536560059,Q13649246,False,False
1377,1377,-8.196261405944824,Q7600677,False,False
881,881,-8.200523376464844,Q28470421,False,False
1483,1483,-8.205302238464355,Q860654,False,False
287,287,-8.207317352294922,Q1156793,False,False
849,849,-8.208075523376465,Q2695280,False,False
774,774,-8.21237564086914,Q2264109,False,False
1446,1446,-8.212770462036133,Q83303,False,False
1404,1404,-8.215496063232422,Q80585,False,False
863,863,-8.215755462646484,Q275596,False,False
719,719,-8.224311828613281,Q20789991,False,False
127,127,-8.225030899047852,Q105849921,False,False
1227,1227,-8.229046821594238,Q6281486,False,False
543,543,-8.231395721435547,Q172491,False,False
1439,1439,-8.235817909240723,Q829546,False,False
144,144,-8.238116264343262,Q105850628,False,False
1217,1217,-8.23826789855957,Q621673,False,False
1338,1338,-8.238814353942871,Q7310755,False,False
1384,1384,-8.24496841430664,Q76592,False,False
747,747,-8.247570037841797,Q215819,False,False
1378,1378,-8.249064445495605,Q7603,False,False
995,995,-8.252092361450195,Q373045,False,False
1059,1059,-8.256288528442383,Q4479242,False,False
1556,1556,-8.25806713104248,Q991202,False,False
325,325,-8.260512351989746,Q116964935,False,False
1222,1222,-8.262751579284668,Q623818,False,False
847,847,-8.26565933227539,Q268592,False,False
600,600,-8.266937255859375,Q184754,False,False
232,232,-8.271306991577148,Q111972893,False,False
1074,1074,-8.273575782775879,Q4671286,False,False
1493,1493,-8.273948669433594,Q874709,False,False
1275,1275,-8.283202171325684,Q671298,False,False
110,110,-8.283774375915527,Q1056451,False,False
605,605,-8.283843994140625,Q1859284,False,False
559,559,-8.284978866577148,Q176452,False,False
53,53,-8.286027908325195,P61,False,False
686,686,-8.292601585388184,Q197536,False,False
1466,1466,-8.292747497558594,Q848010,False,False
1453,1453,-8.293124198913574,Q839721,False,False
622,622,-8.302823066711426,Q188267,False,False
541,541,-8.310149192810059,Q17176533,False,False
59,59,-8.31086254119873,P8131,False,False
1485,1485,-8.314027786254883,Q8647009,False,False
428,428,-8.322352409362793,Q1356176,False,False
673,673,-8.329571723937988,Q194152,False,False
712,712,-8.33790397644043,Q206904,False,False
808,808,-8.340425491333008,Q241317,False,False
1048,1048,-8.34431266784668,Q4355609,False,False
112,112,-8.345527648925781,Q105849597,False,False
