,tail_id,score,tail_label,in_validation,in_testing
879,879,2.372307777404785,Q30251943,False,False
269,269,2.366472005844116,Q11456,False,False
452,452,2.1156201362609863,Q1455952,False,False
320,320,1.9722917079925537,Q116964933,False,False
1220,1220,1.8820897340774536,Q6661985,False,False
1008,1008,1.87563157081604,Q4391903,False,False
351,351,1.7601088285446167,Q1188504,False,False
325,325,1.736741304397583,Q116964938,False,False
895,895,1.7038673162460327,Q309100,False,False
68,68,1.656473994255066,Q1004415,False,False
242,242,1.6553785800933838,Q112661245,False,False
685,685,1.5938516855239868,Q206904,False,False
524,524,1.5914719104766846,Q17146476,False,False
1245,1245,1.590458631515503,Q7015116,False,False
542,542,1.5461913347244263,Q1759657,False,False
839,839,1.5380533933639526,Q282453,False,False
560,560,1.5372703075408936,Q178377,False,False
126,126,1.5343971252441406,Q105849918,False,False
454,454,1.5276771783828735,Q14579,False,False
597,597,1.4781289100646973,Q187466,False,False
1250,1250,1.4730980396270752,Q7102019,False,False
627,627,1.4668405055999756,Q190524,False,False
696,696,1.4623935222625732,Q20825628,False,False
755,755,1.4470434188842773,Q229371,False,False
556,556,1.445113182067871,Q177058,False,False
1028,1028,1.3932615518569946,Q465274,False,False
55,55,1.3836077451705933,P7078,False,False
336,336,1.3741813898086548,Q1172412,False,False
716,716,1.3554136753082275,Q214526,False,False
558,558,1.345968246459961,Q177571,False,False
1450,1450,1.339121699333191,Q9246857,False,False
214,214,1.3379216194152832,Q11016,False,False
2,2,1.3216346502304077,P1032,False,False
182,182,1.3004027605056763,Q107381442,False,False
1225,1225,1.297447681427002,Q671298,False,False
1230,1230,1.2773041725158691,Q676835,False,False
540,540,1.274344801902771,Q175263,False,False
1454,1454,1.2678245306015015,Q926821,False,False
548,548,1.2588517665863037,Q176640,False,False
1287,1287,1.2459620237350464,Q735441,False,False
111,111,1.2378345727920532,Q1057802,False,False
494,494,1.2368457317352295,Q1635410,False,False
1281,1281,1.2307173013687134,Q729271,False,False
1328,1328,1.2279284000396729,Q7715973,False,False
905,905,1.2171339988708496,Q3240252,False,False
561,561,1.215261697769165,Q178677,False,False
202,202,1.2085922956466675,Q108498206,False,False
1223,1223,1.2004153728485107,Q66747126,False,False
590,590,1.199938416481018,Q186152,False,False
77,77,1.1976912021636963,Q10336440,False,False
695,695,1.1964277029037476,Q208163,False,False
708,708,1.1941657066345215,Q212108,False,False
10,10,1.193404197692871,P1424,False,False
507,507,1.193265438079834,Q16927616,False,False
603,603,1.1831072568893433,Q1879820,False,False
