,tail_id,score,tail_label,in_validation,in_testing
707,707,1.8807536363601685,Q21198,True,False
1447,1447,1.8710417747497559,Q9143,False,False
889,889,1.7266162633895874,Q30642,False,False
798,798,1.6940127611160278,Q2539,False,False
791,791,1.6486643552780151,Q251,False,False
605,605,1.619765281677246,Q188522,False,False
524,524,1.6139843463897705,Q17146476,False,False
1292,1292,1.5859450101852417,Q7397,False,False
857,857,1.4650593996047974,Q28865,False,False
589,589,1.4484134912490845,Q186055,False,False
685,685,1.4191889762878418,Q206904,False,False
624,624,1.4088062047958374,Q190087,False,False
72,72,1.3545379638671875,Q1026367,False,False
1347,1347,1.296734094619751,Q80993,False,False
979,979,1.2925770282745361,Q395,False,False
540,540,1.2862628698349,Q175263,False,False
1032,1032,1.2530759572982788,Q467731,False,False
883,883,1.2076008319854736,Q3050461,False,False
714,714,1.2033882141113281,Q21447895,False,False
399,399,1.202496886253357,Q1301371,False,False
935,935,1.1920647621154785,Q341,False,False
918,918,1.1667001247406006,Q333464,False,False
977,977,1.1547675132751465,Q388,False,False
86,86,1.151292324066162,Q1047113,False,False
394,394,1.1462199687957764,Q128570,False,False
1206,1206,1.1386590003967285,Q6504956,False,False
583,583,1.1242177486419678,Q184793,False,False
832,832,1.1124557256698608,Q27948,False,False
1051,1051,1.1026196479797363,Q4798119,False,False
792,792,1.0934525728225708,Q251212,False,False
236,236,1.0773571729660034,Q11216,False,False
1339,1339,1.0739161968231201,Q79872,False,False
1405,1405,1.0731687545776367,Q8513,False,False
1042,1042,1.0600714683532715,Q47607,False,False
1446,1446,1.0515567064285278,Q9135,False,False
586,586,1.0501607656478882,Q185612,False,False
590,590,1.0473469495773315,Q186152,False,False
761,761,1.0308996438980103,Q232661,False,False
293,293,1.020261526107788,Q116777014,False,False
499,499,1.0141961574554443,Q166142,False,False
919,919,1.0138229131698608,Q334384,False,False
1287,1287,1.0115488767623901,Q735441,False,False
1291,1291,1.0047186613082886,Q7388648,False,False
767,767,1.0025320053100586,Q23542287,False,False
695,695,0.9887914061546326,Q208163,False,False
1430,1430,0.9762210249900818,Q8789,False,False
349,349,0.9596059322357178,Q11862829,False,False
1000,1000,0.9569857716560364,Q42848,False,False
1425,1425,0.9547681212425232,Q874709,False,False
1193,1193,0.9496358633041382,Q638608,False,False
1170,1170,0.9426083564758301,Q622825,False,False
438,438,0.9381195306777954,Q1406,False,False
259,259,0.9300785660743713,Q113660857,False,False
634,634,0.928474485874176,Q192588,False,False
575,575,0.9282442927360535,Q183197,False,False
464,464,0.9147626161575317,Q149972,False,False
750,750,0.9137811660766602,Q2271421,False,False
650,650,0.9101412296295166,Q194152,False,False
688,688,0.9086755514144897,Q207434,False,False
748,748,0.9085657596588135,Q2267705,False,False
