,tail_id,score,tail_label,in_validation,in_testing
979,979,44.29129409790039,Q395,False,False
1056,1056,43.9190788269043,Q486902,False,False
947,947,43.58570861816406,Q352090,False,False
494,494,42.94700622558594,Q1635410,False,False
510,510,42.90694046020508,Q170058,False,False
0,0,42.84623336791992,P10027,False,False
1343,1343,42.83612060546875,Q806737,False,False
707,707,42.74773025512695,Q21198,False,False
1488,1488,42.565711975097656,Q99513286,False,False
1359,1359,42.44189453125,Q817862,False,False
441,441,42.13585662841797,Q1412670,False,False
547,547,42.08557891845703,Q176623,False,False
1349,1349,42.033512115478516,Q812534,False,False
1205,1205,41.89545440673828,Q6501338,False,False
1347,1347,41.80683135986328,Q80993,False,False
634,634,41.5842399597168,Q192588,False,False
912,912,41.567222595214844,Q32767144,False,False
577,577,41.53141784667969,Q18357734,False,False
380,380,41.439849853515625,Q12525525,False,False
466,466,41.2466926574707,Q1503724,False,False
198,198,41.181907653808594,Q107986267,False,False
943,943,41.10718536376953,Q3509459,False,False
770,770,41.049217224121094,Q23766486,False,False
236,236,40.983055114746094,Q11216,False,False
290,290,40.974510192871094,Q11660,False,False
1405,1405,40.962100982666016,Q8513,False,False
1447,1447,40.893531799316406,Q9143,False,False
399,399,40.884803771972656,Q1301371,False,False
1461,1461,40.85404586791992,Q9492,False,False
1317,1317,40.842063903808594,Q7600677,False,False
1165,1165,40.81455612182617,Q620615,False,False
858,858,40.81361770629883,Q28874898,False,False
1381,1381,40.7897834777832,Q831672,False,False
57,57,40.75199890136719,P7443,False,False
970,970,40.7486572265625,Q381,False,False
69,69,40.731292724609375,Q10086859,False,False
431,431,40.701820373535156,Q1371279,False,False
734,734,40.62607955932617,Q220184,False,False
478,478,40.60030746459961,Q15777,False,False
983,983,40.58323669433594,Q3968,False,False
750,750,40.57063293457031,Q2271421,False,False
23,23,40.50483322143555,P2537,False,False
761,761,40.460262298583984,Q232661,False,False
1170,1170,40.36471939086914,Q622825,False,False
124,124,40.35213088989258,Q105849892,False,False
556,556,40.3494758605957,Q177058,False,False
1206,1206,40.34445571899414,Q6504956,False,False
379,379,40.33157730102539,Q12503,False,False
405,405,40.329986572265625,Q131476,False,False
1292,1292,40.29560470581055,Q7397,False,False
1239,1239,40.27040100097656,Q7003418,False,False
123,123,40.26031494140625,Q105849889,False,False
714,714,40.23724365234375,Q21447895,False,False
80,80,40.21786880493164,Q103701642,False,False
846,846,40.21217346191406,Q28470421,False,False
1388,1388,40.21171188354492,Q839721,False,False
1015,1015,40.15917205810547,Q44749723,False,False
519,519,40.144195556640625,Q170978,False,False
780,780,40.13064956665039,Q2429814,False,False
1049,1049,40.10075759887695,Q478798,False,False
791,791,40.091094970703125,Q251,False,False
1454,1454,40.090030670166016,Q926821,False,False
663,663,40.07006072998047,Q19838870,False,False
1235,1235,40.067283630371094,Q690265,False,False
877,877,40.06379318237305,Q302088,False,False
91,91,40.05322265625,Q1049183,False,False
269,269,40.04531478881836,Q11456,False,False
1017,1017,40.01490020751953,Q4485156,False,False
1360,1360,40.00994110107422,Q818888,False,False
