,tail_id,score,tail_label,in_validation,in_testing
1138,1138,-1.2935795783996582,Q5862903,False,False
667,667,-1.3513399362564087,Q200125,False,False
979,979,-1.410117745399475,Q395,False,False
547,547,-1.4151978492736816,Q176623,False,False
1003,1003,-1.4769428968429565,Q43260,False,False
1447,1447,-1.4875319004058838,Q9143,False,False
464,464,-1.5108485221862793,Q149972,False,False
232,232,-1.5932323932647705,Q11205,False,False
1461,1461,-1.6066256761550903,Q9492,False,False
1344,1344,-1.634926199913025,Q8078,False,False
540,540,-1.6720330715179443,Q175263,False,False
1340,1340,-1.6805440187454224,Q80006,False,False
372,372,-1.7015860080718994,Q121416,False,False
1394,1394,-1.7083224058151245,Q844718,False,False
983,983,-1.8117516040802002,Q3968,False,False
1386,1386,-1.8517345190048218,Q8366,False,False
678,678,-1.8668620586395264,Q205084,False,False
1446,1446,-1.875441312789917,Q9135,False,False
380,380,-1.8951095342636108,Q12525525,False,False
1457,1457,-1.916459321975708,Q938438,False,False
1056,1056,-1.9171804189682007,Q486902,False,False
290,290,-1.9213931560516357,Q11660,False,False
1013,1013,-1.927243947982788,Q44337,False,False
448,448,-1.9536782503128052,Q1427251,False,False
343,343,-1.981095314025879,Q117801,False,False
1405,1405,-1.9942688941955566,Q8513,False,False
379,379,-1.9958285093307495,Q12503,False,False
405,405,-2.0006353855133057,Q131476,False,False
444,444,-2.0050740242004395,Q141495,False,False
622,622,-2.0062596797943115,Q189900,False,False
546,546,-2.012171745300293,Q176452,False,False
716,716,-2.028109073638916,Q214526,False,False
1365,1365,-2.053654909133911,Q82571,False,False
1292,1292,-2.061899423599243,Q7397,False,False
562,562,-2.0705056190490723,Q179310,False,False
548,548,-2.070608615875244,Q176640,False,False
1360,1360,-2.071739912033081,Q818888,False,False
723,723,-2.0855863094329834,Q216601,False,False
798,798,-2.095468282699585,Q2539,False,False
1042,1042,-2.1028504371643066,Q47607,False,False
236,236,-2.120241403579712,Q11216,False,False
499,499,-2.1492340564727783,Q166142,False,False
510,510,-2.1496810913085938,Q170058,False,False
816,816,-2.168058156967163,Q27058,False,False
590,590,-2.1720130443573,Q186152,False,False
278,278,-2.17313551902771,Q11538,False,False
1097,1097,-2.1746268272399902,Q5300,False,False
399,399,-2.2471256256103516,Q1301371,False,False
264,264,-2.25093674659729,Q1141518,False,False
586,586,-2.2653021812438965,Q185612,False,False
960,960,-2.277082920074463,Q37437,False,False
1317,1317,-2.277993679046631,Q7600677,False,False
1322,1322,-2.3080809116363525,Q764810,False,False
1428,1428,-2.334974765777588,Q877977,False,False
533,533,-2.348031759262085,Q173212,False,False
624,624,-2.3495025634765625,Q190087,False,False
927,927,-2.383165121078491,Q33742,False,False
665,665,-2.395598888397217,Q1988917,False,False
560,560,-2.395850419998169,Q178377,False,False
