,tail_id,score,tail_label,in_validation,in_testing
857,857,-1.0,Q28865,False,False
707,707,-1.3648927211761475,Q21198,False,False
723,723,-1.5912466049194336,Q216601,False,False
69,69,-1.616145372390747,Q10086859,False,False
278,278,-1.6222240924835205,Q11538,False,False
755,755,-1.648512840270996,Q229371,False,False
327,327,-1.6535550355911255,Q116964942,False,False
413,413,-1.6742137670516968,Q133250,False,False
872,872,-1.6987725496292114,Q296187,False,False
804,804,-1.702224850654602,Q2613697,False,False
213,213,-1.7105505466461182,Q11012,False,False
380,380,-1.7323458194732666,Q12525525,False,False
1308,1308,-1.736021876335144,Q752718,False,False
383,383,-1.7419071197509766,Q1268744,False,False
1009,1009,-1.7450127601623535,Q439245,False,False
981,981,-1.7465134859085083,Q39645,False,False
852,852,-1.747801423072815,Q28746410,False,False
80,80,-1.7507671117782593,Q103701642,False,False
992,992,-1.7569880485534668,Q4118434,False,False
838,838,-1.7626200914382935,Q28194277,False,False
973,973,-1.7723987102508545,Q3839507,False,False
800,800,-1.7750493288040161,Q2551624,False,False
1079,1079,-1.7837796211242676,Q50843083,False,False
876,876,-1.7846813201904297,Q30086013,False,False
1403,1403,-1.7858812808990479,Q8498946,False,False
1176,1176,-1.7933984994888306,Q628036,False,False
449,449,-1.8026657104492188,Q1437428,False,False
873,873,-1.8129420280456543,Q29642950,False,False
242,242,-1.8130052089691162,Q112661245,False,False
1011,1011,-1.817923903465271,Q44127,False,False
450,450,-1.819077730178833,Q1444631,False,False
1291,1291,-1.8216015100479126,Q7388648,False,False
848,848,-1.824418544769287,Q28598684,False,False
314,314,-1.82576584815979,Q116964924,False,False
541,541,-1.8258142471313477,Q175869,False,False
792,792,-1.8422529697418213,Q251212,False,False
979,979,-1.8524456024169922,Q395,False,False
1486,1486,-1.8643388748168945,Q989632,False,False
1307,1307,-1.8713512420654297,Q752532,False,False
311,311,-1.8725643157958984,Q116964921,False,False
640,640,-1.8746808767318726,Q193040,False,False
998,998,-1.8780566453933716,Q42478,False,False
200,200,-1.8813843727111816,Q108281205,False,False
896,896,-1.8819783926010132,Q30942,False,False
840,840,-1.882686972618103,Q28269682,False,False
562,562,-1.8897299766540527,Q179310,False,False
628,628,-1.890070915222168,Q190637,False,False
567,567,-1.8923406600952148,Q18056796,False,False
774,774,-1.8924925327301025,Q2393193,False,False
290,290,-1.8957234621047974,Q11660,False,False
706,706,-1.8969780206680298,Q211496,False,False
793,793,-1.8987072706222534,Q2526135,False,False
944,944,-1.899296760559082,Q3510521,False,False
240,240,-1.9050016403198242,Q11253473,False,False
533,533,-1.9069432020187378,Q173212,False,False
452,452,-1.9290879964828491,Q1455952,False,False
571,571,-1.9293962717056274,Q18209310,False,False
1010,1010,-1.935323715209961,Q43967068,False,False
1488,1488,-1.9453368186950684,Q99513286,False,False
248,248,-1.9469785690307617,Q112936830,False,False
335,335,-1.9489648342132568,Q11707952,False,False
1352,1352,-1.960322618484497,Q81414,False,False
161,161,-1.961967945098877,Q1064412,False,False
463,463,-1.9620516300201416,Q147638,False,False
1446,1446,-1.965448021888733,Q9135,False,False
275,275,-1.965611219406128,Q115215420,False,False
379,379,-1.9689522981643677,Q12503,False,False
564,564,-1.973463773727417,Q179976,False,False
651,651,-1.9766454696655273,Q1941921,False,False
483,483,-1.977791666984558,Q15855099,False,False
903,903,-1.9872758388519287,Q3231826,False,False
977,977,-1.9891490936279297,Q388,False,False
268,268,-1.994107723236084,Q114391621,False,False
1274,1274,-1.9970381259918213,Q724168,False,False
221,221,-1.9981952905654907,Q110558466,False,False
298,298,-1.9996944665908813,Q116950963,False,False
861,861,-2.0008718967437744,Q2896872,False,False
394,394,-2.0010318756103516,Q128570,False,False
111,111,-2.0014419555664062,Q1057802,False,False
1151,1151,-2.003817081451416,Q60740481,False,False
589,589,-2.0042715072631836,Q186055,False,False
515,515,-2.008716344833374,Q170584,False,False
747,747,-2.0105903148651123,Q22673982,False,False
708,708,-2.0149033069610596,Q212108,False,False
1372,1372,-2.018516778945923,Q8272677,False,False
477,477,-2.026643991470337,Q1569697,False,False
769,769,-2.0273306369781494,Q2374463,False,False
367,367,-2.027801036834717,Q120470,False,False
554,554,-2.0283188819885254,Q177005,False,False
178,178,-2.028522491455078,Q107380935,False,False
811,811,-2.03596830368042,Q2667186,False,False
1167,1167,-2.0361897945404053,Q621184,False,False
72,72,-2.0366415977478027,Q1026367,False,False
206,206,-2.041030168533325,Q1085860,False,False
350,350,-2.042181968688965,Q1186723,False,False
491,491,-2.042658567428589,Q16338,False,False
742,742,-2.042970657348633,Q22349237,False,False
83,83,-2.044628381729126,Q1045782,False,False
64,64,-2.0479702949523926,P943,False,False
1035,1035,-2.049312114715576,Q46993707,False,False
1177,1177,-2.051250696182251,Q628051,False,False
343,343,-2.0515708923339844,Q117801,False,False
1179,1179,-2.055086135864258,Q6284201,False,False
1044,1044,-2.0580098628997803,Q477202,False,False
1273,1273,-2.0595359802246094,Q72390208,False,False
767,767,-2.0607714653015137,Q23542287,False,False
790,790,-2.06126070022583,Q2493,False,False
1222,1222,-2.064171552658081,Q6673524,False,False
154,154,-2.0657601356506348,Q105866403,False,False
1444,1444,-2.0682737827301025,Q908207,False,False
678,678,-2.0689282417297363,Q205084,False,False
772,772,-2.0694327354431152,Q23808,False,False
97,97,-2.073090076446533,Q10513450,False,False
306,306,-2.075939178466797,Q116964913,False,False
1478,1478,-2.0783743858337402,Q97009416,False,False
1329,1329,-2.080857753753662,Q7724379,False,False
341,341,-2.0808663368225098,Q117356127,False,False
994,994,-2.082371711730957,Q4182287,False,False
1378,1378,-2.082627773284912,Q830687,False,False
1451,1451,-2.0835931301116943,Q925667,False,False
1114,1114,-2.083750009536743,Q55337796,False,False
1393,1393,-2.0849733352661133,Q844565,False,False
563,563,-2.0853054523468018,Q17995793,False,False
537,537,-2.0861527919769287,Q174666,False,False
1234,1234,-2.086540460586548,Q6859388,False,False
432,432,-2.0876848697662354,Q1376021,False,False
1331,1331,-2.088534355163574,Q775159,False,False
