Q11538	0.9424270582199097	100	
Q3510521	0.8804271375978148	77	
Q395	0.875233059198084	71	
Q319400	0.8928647258064963	66	
Q189900	0.8741621214245993	63	
Q3968	0.8386723951859908	55	
Q833585	0.8262770409677543	51	
Q43260	0.7751244306564331	40	
Q5862903	0.7691499349233266	37	
Q2878974	0.7526995605892606	36	
Q3435924	0.7480817635854086	36	
Q224055	0.7405154364449638	35	
Q327069	0.7276540525031813	33	
Q176623	0.7460784045132723	33	
Q730920	0.6810543921685988	31	
Q214526	0.6749246279398601	30	
Q149972	0.7321902683803013	28	
Q752718	0.6418850421905518	28	
Q11205	0.6948162487574986	28	
Q68	0.6982688720409687	26	
Q13649246	0.6417348935053899	26	
Q2321565	0.6420786930964544	26	
Q178377	0.6110786355060079	23	
Q12525525	0.5607626127160114	23	
Q12503	0.5879074179607889	23	
Q82571	0.5920893495733087	22	
Q23808	0.5970914147116921	22	
Q21198	0.6661438941955566	21	
Q818888	0.5263702755882627	21	
Q1141518	0.5475818543207078	21	
Q486902	0.5824653988792783	21	
Q12479	0.5335698127746582	20	
Q1363085	0.5693350315093995	20	
Q8366	0.5770211696624756	20	
Q1427251	0.5393154356214735	18	
Q205084	0.5256960656907823	18	
Q8078	0.5404645601908366	18	
Q121416	0.5432325998942057	18	
Q132364	0.46542274250703697	17	
Q363874	0.4786505979650161	17	
Q176452	0.4303361773490906	16	
Q179310	0.38337847391764324	15	
Q729271	0.40136820475260415	15	
Q752532	0.41300538380940754	15	
Q117801	0.35720648084368023	14	
Q494756	0.3360480581011091	14	
Q76592	0.39917169298444477	14	
Q11476	0.32689074107578825	14	
Q179976	0.3659692911001352	13	
Q12483	0.33155250549316406	13	
Q42848	0.33664732712965745	13	
Q840540	0.3504365040705754	13	
Q27058	0.34556689629187953	13	
Q11012	0.23238269488016763	12	
Q848010	0.30678844451904297	12	
Q173212	0.29131277402242023	12	
Q2267705	0.3151204586029053	12	
Q1474542	0.2389399210611979	12	
Q16338	0.2315553824106852	12	
Q877977	0.1884429238059304	11	
Q8789	0.24558474800803445	11	
Q80006	0.2930570515719327	11	
Q37437	0.17651471224698154	11	
Q478798	0.18705584786155008	11	
Q755662	0.2458425001664595	11	
Q764810	0.07521516626531427	11	
Q211496	0.16968068209561435	11	
Q373045	0.2541799545288086	11	
Q223335	0.24799702384255148	11	
Q44337	0.16648130416870116	10	
Q835922	0.0903411865234375	10	
Q8087	0.20780024528503419	10	
Q33742	-0.025775814056396486	10	
Q1034415	0.10304336547851563	10	
Q219320	0.12335329055786133	10	
Q1051282	0.15052566528320313	10	
Q200125	0.10263824462890625	9	
Q845566	-0.11787859598795573	9	
Q1635410	0.053973621792263456	9	
Q1047554	0.05078538258870443	9	
Q857102	-0.16865015029907227	8	
Q19399674	-0.13381576538085938	8	
Q184754	-0.0730428695678711	8	
Q50423863	-0.0009785890579223633	8	
Q796212	-0.18238890171051025	8	
Q11368	-0.20799813951764787	7	
Q844718	-0.4488940920148577	7	
Q827335	-0.2028369903564453	7	
Q185612	-0.2359283992222377	7	
Q216601	-0.43094174067179364	6	
Q5300	-0.41257556279500324	6	
Q101333	-0.5464752515157064	6	
Q1070689	-0.49662431081136066	6	
Q175263	-0.5709713300069174	6	
Q735441	-0.4851503372192383	6	
Q467731	-0.4540197054545085	6	
Q1047113	-0.39369551340738934	6	
Q3050461	-0.9008453369140625	5	
Q4798119	-0.6478214263916016	5	
Q9492	-0.8331064224243164	5	
Q181156	-0.7558765411376953	5	
Q868299	-0.44573974609375	5	
Q1026367	-0.9615998268127441	4	
Q186055	-1.398716926574707	4	
Q131476	-1.5322151184082031	4	
Q388	-1.2844645977020264	4	
Q251212	-1.7904739379882812	3	
Q6504956	-1.9527864456176758	3	
Q7673435	-1.802995999654134	3	
Q176645	-2.067530949910482	3	
Q2374463	-2.1902907689412436	3	
Q85810444	-1.957124392191569	3	
Q21447895	-1.8756519953409831	3	
Q9135	-3.220201015472412	2	
Q9143	-3.1958184242248535	2	
Q7397	-3.23992919921875	2	
Q28470421	-3.1415743827819824	2	
Q208042	-3.5491089820861816	2	
Q115564437	-3.6874818801879883	2	
Q207434	-3.518667697906494	2	
Q17146476	-2.6023805141448975	2	
Q831366	-8.789594650268555	1	
Q11216	-9.208412170410156	1	
Q334384	-8.689870834350586	1	
Q1301371	-8.69113826751709	1	
Q165194	-9.167733192443848	1	
Q163310	-8.057317733764648	1	
Q2493	-9.741422653198242	1	
Q483130	-9.039946556091309	1	
Q116777014	-7.712141036987305	1	
Q1152135	-9.105661392211914	1	
Q4479242	-9.377309799194336	1	
Q166142	-8.467470169067383	1	
Q3240252	-9.410114288330078	1	
Q190087	-7.920854568481445	1	
Q11862829	-8.4476900100708	1	
Q184793	-8.784716606140137	1	
Q333464	-8.267916679382324	1	
