Q395	0.9440198469161988	100	
Q121416	0.9225357087810387	89	
Q3968	0.9066051528567359	84	
Q149972	0.902528628324851	78	
Q21198	0.8729486898942427	66	
Q11205	0.8632619124192458	65	
Q44337	0.8614830110893875	61	
Q12503	0.8501715660095215	60	
Q43260	0.8620606104532877	60	
Q8078	0.8709256042868404	59	
Q2878974	0.8342523245975889	58	
Q117801	0.8597747375225199	58	
Q76592	0.8372826316139915	55	
Q12525525	0.8332285791073205	53	
Q178377	0.8386946274684026	52	
Q131476	0.8213093327540978	51	
Q5862903	0.8322952554581013	47	
Q8366	0.8110756569720329	47	
Q68	0.7866612347689542	44	
Q205084	0.8027903011866978	42	
Q818888	0.784622311592102	40	
Q12479	0.7781748893933419	39	
Q3435924	0.7778205606672499	36	
Q2321565	0.7696143038132611	34	
Q730920	0.7202165972801947	31	
Q176623	0.7444562296713552	31	
Q1141518	0.6815193439352101	29	
Q179310	0.7328815460205078	28	
Q224055	0.6957806178501674	28	
Q363874	0.6700297108402958	27	
Q486902	0.6367890437444051	24	
Q82571	0.6538475354512533	24	
Q214526	0.633599107915705	22	
Q13649246	0.5441008068266369	21	
Q752718	0.5910748981294178	21	
Q11538	0.5778708457946777	20	
Q27058	0.5868225599590101	19	
Q327069	0.525555239783393	18	
Q176452	0.5370088683234321	18	
Q9492	0.4623585308299345	17	
Q200125	0.45882099866867065	16	
Q3510521	0.3274809292384556	14	
Q189900	0.2089214324951172	11	
Q319400	0.1731576919555664	11	
Q12483	0.03514842987060547	10	
Q163310	0.12126588821411133	10	
Q1363085	-0.011404567294650607	9	
Q42848	-0.09083440568712023	9	
Q8087	-0.044754981994628906	8	
Q494756	-0.1485152244567871	8	
Q80006	-0.34701946803501676	7	
Q11216	-0.27921908242361887	7	
Q37437	-0.393099308013916	6	
Q132364	-0.5185815493265787	6	
Q827335	-0.5917568206787109	6	
Q219320	-0.883517074584961	5	
Q11012	-0.7384593963623047	5	
Q333464	-0.8960212707519531	5	
Q755662	-1.1991586685180664	4	
Q848010	-1.2514426708221436	4	
Q23808	-1.0773134231567383	4	
Q796212	-1.3942041397094727	4	
Q175263	-2.1380879084269204	3	
Q1474542	-2.2197300593058267	3	
Q181156	-2.1472740173339844	3	
Q16338	-1.8403183619181316	3	
Q33742	-1.9033762613932292	3	
Q868299	-2.206457773844401	3	
Q478798	-1.9935522079467773	3	
Q9143	-2.1205994288126626	3	
Q223335	-1.7651300430297852	3	
Q1047554	-2.1896959940592446	3	
Q216601	-3.7181553840637207	2	
Q877977	-4.069596767425537	2	
Q840540	-3.658564567565918	2	
Q752532	-3.6947593688964844	2	
Q835922	-3.1675777435302734	2	
Q373045	-3.7839879989624023	2	
Q5300	-3.3795814514160156	2	
Q141495	-3.4458112716674805	2	
Q184754	-3.4543533325195312	2	
Q735441	-3.6141366958618164	2	
Q176645	-3.9563074111938477	2	
Q19399674	-3.9462943077087402	2	
Q11476	-3.198364734649658	2	
Q844718	-3.6234655380249023	2	
Q190087	-9.411585807800293	1	
Q857102	-9.566649436950684	1	
Q11862829	-8.478401184082031	1	
Q4798119	-8.873533248901367	1	
Q50423863	-10.034308433532715	1	
Q845566	-9.345568656921387	1	
Q21447895	-9.194473266601562	1	
Q6504956	-9.680464744567871	1	
Q1051282	-8.7017822265625	1	
Q2374463	-9.155972480773926	1	
Q1034415	-9.931023597717285	1	
Q211496	-9.436470031738281	1	
Q85810444	-8.765687942504883	1	
Q101333	-9.595974922180176	1	
Q179976	-9.239093780517578	1	
Q185612	-9.297525405883789	1	
Q2267705	-8.559550285339355	1	
