Q47506	0.9401028060913086	100	
Q68	0.9144111457078353	92	
Q175263	0.9071607825196819	81	
Q8366	0.879550552368164	70	
Q37437	0.8563974218548469	53	
Q835922	0.8343532225664925	51	
Q729271	0.8328504371643066	50	
Q752532	0.8012070337931315	45	
Q184754	0.8481667518615723	45	
Q373045	0.8090360641479493	45	
Q176452	0.8414008183912798	44	
Q179310	0.7941086632864816	42	
Q190087	0.8164511442184448	40	
Q877977	0.8032935093610715	39	
Q1034415	0.7905111814800062	38	
Q251	0.7400540987650553	30	
Q11205	0.7010455953663793	29	
Q868299	0.715861780890103	29	
Q42848	0.7380822676199453	27	
Q8078	0.7004170967982366	26	
Q11660	0.6145537417867909	23	
Q205084	0.6116015807442043	23	
Q827335	0.6051625338467684	22	
Q1936256	0.608481840653853	22	
Q494756	0.6266232899257115	21	
Q15777	0.6287531614303589	20	
Q9135	0.5385440023321855	19	
Q395	0.5315735967535722	19	
Q638608	0.6042210930272153	19	
Q121416	0.5068013932969835	18	
Q1051282	0.5354795455932617	18	
Q1474542	0.49597824321073647	17	
Q79872	0.4990733090568991	17	
Q216601	0.4853978998520795	17	
Q181156	0.5130268931388855	16	
Q857102	0.4191981633504232	15	
Q844718	0.4076737721761068	15	
Q223335	0.4772343635559082	15	
Q193076	0.36585923603602816	14	
Q179976	0.44560292788914274	14	
Q11368	0.4651734488351004	14	
Q3240252	0.3144351519071139	13	
Q165194	0.3367860500629132	13	
Q206904	0.33311661084493	12	
Q28865	0.34607307116190594	12	
Q211496	0.3751222292582194	12	
Q12479	0.27967095375061035	12	
Q214526	0.42325520515441895	12	
Q275596	0.4133053223292033	12	
Q117801	0.33975450197855633	12	
Q845566	0.3115873336791992	11	
Q1070689	0.18698969754305753	11	
Q388	0.24224246631969104	11	
Q101333	0.17761091752485794	11	
Q11862829	0.16589953682639383	11	
Q2374463	0.32237924229015	11	
Q80993	0.28424700823697174	11	
Q188522	0.22047155553644354	11	
Q5300	0.3479897499084473	10	
Q8513	0.2771280288696289	10	
Q478798	0.26007418632507323	10	
Q3968	0.13208255767822266	10	
Q840540	0.10490364498562282	9	
Q11476	0.029133584764268663	9	
Q1047554	-0.04265868663787842	8	
Q3510521	0.08435875177383423	8	
Q23808	-0.05474209785461426	8	
Q219320	0.021353483200073242	8	
Q3435924	0.014581799507141113	8	
Q818888	-0.14840519428253174	8	
Q319400	-0.11497867107391357	8	
Q12483	-0.08721387386322021	8	
Q4479242	-0.11719393730163574	8	
Q166142	-0.0339815616607666	8	
Q764810	-0.15133094787597656	8	
Q82571	0.14480942487716675	8	
Q232661	-0.02691166741507394	7	
Q1047113	-0.05855628422328404	7	
Q132364	-0.011126926967075892	7	
Q172491	-0.07034601484026227	7	
Q1301371	-0.0580481801714216	7	
Q730920	-0.4015353520711263	6	
Q1427251	-0.3762189547220866	6	
Q43260	-0.3432477315266927	6	
Q8087	-0.5073005358378092	6	
Q755662	-0.2801632881164551	6	
Q33742	-0.39276901880900067	6	
Q333464	-0.4413592020670573	6	
Q796212	-0.25557398796081543	6	
Q13649246	-0.48938576380411786	6	
Q12525525	-0.43517494201660156	6	
Q327069	-0.23676458994547525	6	
Q848010	-0.21791410446166992	6	
Q2878974	-0.3312263488769531	6	
Q19399674	-0.5473184585571289	5	
Q7397	-0.7985645294189453	5	
Q363874	-0.4769909858703613	5	
Q131476	-0.7688814163208008	5	
Q11538	-0.7286365509033204	5	
Q163310	-0.48105993270874026	5	
Q735441	-0.5558123588562012	5	
Q1635410	-0.7201520919799804	5	
Q1141518	-0.6193519592285156	5	
Q7600677	-0.5399087905883789	5	
Q11012	-1.1174187660217285	4	
Q831366	-1.0909137725830078	4	
Q208042	-0.9814751148223877	4	
Q486902	-0.858834981918335	4	
Q7673435	-1.0161986351013184	4	
Q186055	-1.0892565250396729	4	
Q224055	-1.1134610176086426	4	
Q16338	-1.0029771327972412	4	
Q85810444	-0.8634454011917114	4	
Q79798	-1.2014362812042236	4	
Q189900	-1.1192684173583984	4	
Q76592	-0.9371045827865601	4	
Q200125	-1.0453500747680664	4	
Q2267705	-1.032520055770874	4	
Q128570	-0.8180687427520752	4	
Q874709	-1.1188769340515137	4	
Q184793	-1.0007448196411133	4	
Q467731	-1.2804319858551025	4	
Q2321565	-1.5691083272298176	3	
Q1363085	-1.8480110168457031	3	
Q180634	-1.47310209274292	3	
Q27058	-1.9769808451334636	3	
Q6504956	-1.6275757153828938	3	
Q178377	-1.3094983100891113	3	
Q752718	-1.3679169019063313	3	
Q483130	-1.534266471862793	3	
Q12503	-3.0881385803222656	2	
Q4798119	-3.05729341506958	2	
Q170978	-3.11788272857666	2	
Q334384	-3.558056354522705	2	
Q21447895	-2.8535878658294678	2	
Q17146476	-3.1243605613708496	2	
Q176623	-3.028761386871338	2	
Q1152135	-3.4591445922851562	2	
Q833585	-3.150111675262451	2	
Q3050461	-2.932300567626953	2	
Q50423863	-3.571277141571045	2	
Q844240	-3.1382360458374023	2	
Q149972	-8.40605640411377	1	
Q28470421	-8.019218444824219	1	
Q5862903	-8.052738189697266	1	
Q192776	-8.290002822875977	1	
Q251212	-8.053054809570312	1	
Q1026367	-7.524896144866943	1	
Q176645	-9.061750411987305	1	
Q116777014	-7.670940399169922	1	
Q11216	-8.499886512756348	1	
Q192588	-7.766401290893555	1	
Q207434	-8.517692565917969	1	
